877	1642
878	1643
879	1644
880	1645
881	1646
882	1647
883	1649
884	1650
885	1652
886	1653
887	1654
888	1655
889	1656
890	1657
891	132724
892	1659
893	1660
894	1662
895	1663
896	1665
897	1666
898	1667
899	1670
900	1671
901	1673
902	1674
903	1675
904	1676
905	1677
906	1678
907	1687
908	1716
909	1717
910	1718
911	1719
912	1723
913	1725
914	1727
915	1728
916	1729
917	1731
918	1734
919	1735
920	1736
921	1737
922	1738
923	1739
924	1740
925	1741
926	1742
927	1743
928	1746
929	1748
930	1749
931	1750
932	1755
933	1756
934	1758
935	1759
936	1760
937	1762
938	1763
939	1767
940	1773
941	1775
942	1776
943	1777
944	1778
945	132851
946	1780
947	1781
948	1783
949	1785
950	1786
951	1787
952	1788
953	1789
954	165631
955	1794
956	1795
957	1796
958	1800
959	1801
960	1803
961	1804
962	1805
963	1806
964	1807
965	1808
966	1809
967	1810
968	132884
969	1812
970	1814
971	1819
972	1820
973	1822
974	1823
975	1824
976	1825
977	1826
978	1827
979	1828
980	1829
981	1831
982	1832
983	1836
984	1837
985	1838
986	1839
987	1840
988	1841
989	1845
990	1846
991	1848
992	1849
993	1852
994	1855
995	1856
996	1857
997	1859
998	1861
999	1869
1000	1870
1001	1871
1002	1874
1003	1875
1004	1876
1005	1877
1006	1880
1007	1890
1008	1891
1009	1892
1010	1893
1011	1894
1012	1896
1013	1901
1014	1902
1015	1906
1016	1907
1017	1908
1018	1909
1019	1910
1020	1911
1021	1912
1022	1915
1023	1917
1024	1933
1025	1936
1026	1937
1027	1938
1028	1939
1029	1947
1030	1948
1031	1950
1032	1953
1033	1956
1034	1958
1035	1959
1036	1962
1037	1964
1038	1965
1039	1967
1040	1968
1041	1969
1042	1973
1043	1974
1044	1975
1045	1977
1046	1978
1047	1981
1048	1982
1049	1983
1050	1984
1051	165829
1052	1990
1053	1991
1054	1992
1055	1993
1056	1994
1057	1995
1058	1998
1059	1999
1060	2001
1061	2002
1062	2004
1063	2006
1064	2010
1065	2011
1066	2017
1067	2019
1068	2020
1069	2021
1070	2022
1071	2023
1072	2026
1073	2027
1074	2028
1075	2029
1076	2030
1077	2033
1078	2034
1079	2035
1080	2036
1081	2037
1082	2038
1083	2039
1084	2040
1085	2041
1086	2042
1087	2043
1088	2044
1089	2045
1090	2047
1091	2048
1092	2049
1093	2050
1094	2051
1095	2052
1096	2053
1097	2054
1098	2055
1099	2056
1100	2057
1101	2058
1102	2059
1103	2060
1104	2063
1105	2064
1106	2065
1107	2066
1108	2067
1109	2068
1110	2069
1111	2071
1112	2072
1113	2074
1114	2077
1115	2078
1116	2079
1117	165918
1118	2081
1119	2091
1120	2098
1121	2099
1122	2100
1123	2101
1124	2103
1125	2104
1126	2107
1127	2108
1128	2109
1129	2110
1130	2113
1131	2114
1132	2115
1133	2117
1134	2118
1135	2119
1136	2120
1137	2123
1138	2125
1139	2128
1140	2130
1141	2131
1142	2132
1143	2137
1144	2139
1145	2146
1146	2147
1147	2149
1148	2150
1149	2151
1150	2153
1151	2155
1152	2157
1153	2158
1154	2159
1155	2160
1156	2161
1157	2162
1158	2165
1159	2166
1160	2167
1161	2169
1162	2170
1163	2171
1164	2175
1165	2176
1166	2177
1167	2178
1168	2180
1169	2181
1170	2182
1171	2184
1172	2185
1173	2186
1174	2187
1175	2188
1176	2189
1177	2191
1178	2192
1179	2193
1180	2194
1181	2197
1182	2199
1183	2200
1184	2201
1185	2202
1186	2203
1187	2204
1188	2205
1189	2206
1190	2208
1191	2209
1192	2212
1193	2213
1194	2214
1195	2215
1196	2217
1197	2219
1198	2220
1199	2222
1200	2224
1201	2230
1202	2232
1203	493753
1204	2235
1205	2237
1206	2239
1207	2241
1208	2242
1209	2243
1210	2244
1211	2246
1212	2247
1213	2248
1214	2249
1215	2252
1216	2253
1217	2254
1218	2255
1219	2257
1220	2258
1221	2260
1222	2261
1223	2263
1224	2264
1225	2266
1226	2267
1227	2268
1228	2271
1229	2272
1230	2273
1231	2274
1232	2275
1233	2277
1234	2280
1235	2286
1236	2287
1237	2288
1238	2289
1239	2290
1240	2294
1241	2296
1242	2298
1243	2299
1244	2300
1245	2302
1246	2303
1247	2304
1248	2305
1249	2307
1250	2308
1251	2309
1252	133383
1253	2313
1254	2314
1255	2315
1256	2316
1257	2317
1258	2318
1259	2319
1260	2321
1261	2322
1262	2324
1263	133396
1264	2328
1265	2330
1266	2331
1267	2332
1268	2335
1269	493856
1270	2339
1271	493861
1272	2342
1273	2346
1274	2353
1275	2355
1276	2357
1277	2358
1278	493911
1279	133482
1280	2444
1281	133522
1282	2475
1283	133558
1284	2491
1285	2492
1286	2494
1287	2495
1288	166336
1289	2512
1290	2515
1291	2516
1292	2517
1293	2519
1294	2520
1295	2521
1296	2523
1297	2525
1298	2530
1299	2533
1300	2534
1301	2535
1302	2537
1303	2538
1304	2539
1305	166379
1306	2542
1307	2543
1308	2547
1309	2548
1310	2549
1311	2550
1312	2551
1313	133619
1314	2553
1315	2554
1316	2556
1317	2557
1318	2559
1319	2560
1320	2561
1321	2562
1322	2563
1323	2564
1324	2566
1325	2576
1326	2580
1327	2582
1328	2584
1329	2585
1330	2588
1331	2589
1332	2590
1333	2595
1334	494115
1335	2597
1336	494119
1337	199221
1338	133686
1339	2615
1340	2617
1341	2618
1342	133690
1343	2620
1344	2622
1345	2623
1346	2624
1347	2625
1348	494143
1349	2626
1350	2628
1351	2629
1352	2631
1353	2632
1354	2633
1355	2634
1356	2635
1357	2638
1358	2639
1359	2641
1360	2643
1361	2644
1362	2647
1363	2648
1364	2649
1365	2650
1366	2651
1367	2653
1368	2657
1369	2660
1370	2661
1371	2664
1372	2665
1373	2668
1374	2669
1375	2670
1376	2673
1377	2677
1378	2678
1379	2683
1380	2688
1381	2689
1382	2690
1383	2695
1384	2697
1385	2705
1386	2706
1387	2709
1388	2710
1389	2712
1390	2717
1391	2720
1392	2730
1393	2731
1394	2733
1395	2735
1396	2739
1397	2740
1398	2742
1399	2743
1400	2744
1401	2745
1402	2746
1403	2747
1404	2752
1405	2760
1406	2762
1407	2765
1408	2767
1409	2768
1410	2769
1411	2770
1412	2771
1413	2773
1414	166614
1415	2775
1416	2776
1417	2778
1418	2779
1419	2780
1420	2781
1421	2782
1422	2783
1423	2784
1424	2787
1425	2794
1426	2797
1427	2799
1428	2801
1429	2802
1430	2803
1431	2804
1432	2805
1433	2806
1434	166647
1435	2810
1436	2811
1437	2812
1438	2817
1439	2819
1440	2821
1441	2822
1442	2824
1443	2827
1444	2830
1445	2833
1446	2835
1447	2838
1448	2841
1449	2844
1450	2846
1451	2859
1452	2861
1453	2868
1454	2869
1455	2870
1456	2872
1457	2873
1458	2874
1459	2882
1460	2885
1461	2886
1462	2887
1463	2888
1464	2889
1465	2890
1466	2891
1467	2892
1468	2893
1469	133957
1470	2896
1471	2897
1472	2898
1473	2899
1474	2901
1475	2902
1476	2903
1477	2904
1478	2906
1479	2908
1480	2909
1481	2912
1482	2913
1483	2917
1484	2919
1485	2920
1486	2921
1487	2923
1488	2925
1489	2926
1490	2931
1491	2932
1492	2934
1493	2935
1494	2936
1495	2937
1496	2938
1497	2939
1498	2940
1499	2941
1500	2944
1501	166785
1502	2946
1503	2947
1504	2948
1505	2949
1506	2950
1507	2952
1508	166793
1509	2956
1510	2957
1511	2959
1512	2960
1513	2961
1514	2962
1515	2963
1516	2965
1517	2966
1518	2967
1519	2968
1520	2969
1521	2972
1522	2975
1523	2976
1524	2977
1525	166815
1526	2983
1527	2984
1528	166824
1529	2987
1530	2990
1531	2992
1532	2993
1533	2994
1534	494514
1535	2995
1536	2997
1537	2998
1538	3001
1539	3002
1540	3003
1541	3005
1542	3006
1543	3007
1544	3008
1545	3009
1546	3010
1547	3013
1548	3014
1549	3015
1550	3017
1551	3018
1552	3020
1553	3024
1554	3026
1555	3028
1556	3029
1557	3030
1558	3032
1559	3033
1560	3034
1561	3035
1562	3038
1563	3039
1564	3040
1565	3042
1566	3043
1567	3045
1568	3046
1569	3047
1570	3048
1571	3050
1572	3052
1573	3053
1574	3054
1575	3055
1576	3059
1577	3064
1578	3065
1579	3066
1580	3068
1581	3069
1582	3070
1583	3073
1584	3074
1585	3075
1586	134147
1587	3077
1588	3078
1589	3080
1590	3081
1591	3082
1592	3084
1593	3090
1594	3091
1595	3092
1596	3093
1597	3094
1598	3096
1599	3097
1600	3098
1601	3099
1602	3104
1603	3105
1604	3106
1605	3107
1606	199713
1607	199720
1608	3113
1609	3115
1610	3118
1611	3119
1612	3120
1613	3122
1614	3123
1615	3125
1616	3126
1617	3127
1618	3133
1619	3135
1620	166979
1621	3140
1622	3141
1623	3145
1624	3146
1625	3148
1626	3149
1627	3151
1628	3155
1629	3156
1630	3157
1631	3158
1632	3159
1633	3163
1634	3164
1635	3169
1636	3170
1637	3171
1638	3172
1639	3174
1640	3175
1641	3176
1642	3178
1643	3181
1644	3182
1645	3183
1646	3184
1647	3185
1648	3187
1649	3188
1650	3189
1651	3190
1652	3191
1653	3192
1654	134265
1655	134266
1656	3195
1657	3198
1658	3199
1659	3202
1660	3204
1661	3205
1662	3206
1663	3207
1664	3212
1665	134285
1666	3215
1667	3217
1668	3221
1669	3222
1670	3223
1671	3224
1672	3225
1673	3226
1674	3227
1675	3229
1676	3233
1677	3239
1678	3240
1679	3241
1680	3248
1681	3251
1682	3265
1683	3266
1684	3267
1685	3268
1686	3273
1687	3275
1688	3276
1689	3280
1690	3281
1691	134353
1692	3284
1693	134359
1694	3290
1695	3293
1696	3294
1697	3295
1698	3297
1699	3298
1700	3299
1701	3300
1702	3301
1703	3303
1704	3304
1705	3305
1706	3306
1707	3308
1708	3309
1709	3310
1710	3312
1711	3313
1712	199920
1713	3315
1714	3316
1715	3320
1716	3321
1717	3323
1718	3326
1719	3329
1720	3336
1721	3337
1722	3338
1723	3339
1724	3340
1725	3344
1726	3347
1727	3354
1728	3356
1729	3357
1730	3358
1731	3359
1732	134430
1733	3362
1734	3363
1735	3364
1736	3371
1737	3376
1738	3383
1739	3384
1740	3385
1741	3386
1742	167227
1743	3394
1744	3396
1745	3397
1746	3398
1747	3399
1748	3400
1749	200014
1750	645455
1751	3416
1752	3417
1753	3418
1754	3419
1755	3420
1756	3421
1757	3422
1758	134492
1759	3423
1760	3426
1761	3428
1762	3433
1763	3434
1764	3437
1765	134510
1766	3440
1767	3442
1768	3445
1769	3446
1770	3448
1771	3449
1772	3452
1773	3454
1774	3455
1775	3456
1776	134526
1777	3458
1778	3459
1779	3460
1780	3467
1781	200081
1782	3475
1783	3476
1784	134549
1785	3479
1786	3480
1787	3481
1788	3482
1789	3483
1790	3484
1791	3485
1792	3486
1793	3487
1794	3488
1795	3489
1796	3490
1797	3493
1798	3494
1799	3500
1800	3501
1801	3502
1802	3503
1803	3507
1804	3512
1805	3514
1806	3516
1807	3543
1808	3547
1809	3550
1810	3551
1811	3553
1812	3554
1813	3556
1814	3559
1815	3560
1816	3561
1817	3562
1818	3563
1819	200172
1820	3565
1821	3566
1822	134637
1823	3568
1824	3569
1825	3570
1826	3572
1827	3574
1828	3575
1829	3576
1830	200185
1831	200186
1832	3579
1833	3577
1834	3581
1835	3586
1836	3587
1837	3588
1838	3590
1839	3592
1840	3594
1841	3596
1842	200205
1843	3598
1844	3600
1845	3601
1846	3603
1847	3604
1848	3605
1849	3607
1850	3608
1851	3609
1852	3611
1853	3613
1854	3614
1855	3615
1856	3619
1857	3620
1858	3621
1859	3622
1860	3623
1861	3624
1862	3625
1863	3626
1864	3627
1865	134701
1866	3630
1867	3631
1868	3633
1869	3635
1870	3636
1871	3638
1872	3643
1873	3645
1874	3646
1875	3651
1876	100142659
1877	3654
1878	3655
1879	3656
1880	3658
1881	3659
1882	3660
1883	3661
1884	3662
1885	3663
1886	3664
1887	3665
1888	3667
1889	3669
1890	3670
1891	3671
1892	3672
1893	3673
1894	3674
1895	3675
1896	3676
1897	3678
1898	3679
1899	3680
1900	3681
1901	3682
1902	3684
1903	3685
1904	3687
1905	3688
1906	3689
1907	3690
1908	3691
1909	3692
1910	3693
1911	3694
1912	3695
1913	3697
1914	3698
1915	3700
1916	3702
1917	3703
1918	3704
1919	3707
1920	3708
1921	3709
1922	3710
1923	200316
1924	3713
1925	3714
1926	3716
1927	3717
1928	3718
1929	3725
1930	3726
1931	3727
1932	3728
1933	3732
1934	3735
1935	3737
1936	3738
1937	3741
1938	3742
1939	3744
1940	3749
1941	3751
1942	3752
1943	3754
1944	3755
1945	3756
1946	3757
1947	3758
1948	3759
1949	3761
1950	3764
1951	3766
1952	3767
1953	3768
1954	3777
1955	3778
1956	3780
1957	3782
1958	3784
1959	3785
1960	3790
1961	3791
1962	3792
1963	3795
1964	3796
1965	3798
1966	3799
1967	3800
1968	3801
1969	3802
1970	3804
1971	3811
1972	3814
1973	3815
1974	200424
1975	3817
1976	3821
1977	3827
1978	3831
1979	3832
1980	3833
1981	3835
1982	3836
1983	3837
1984	3838
1985	3839
1986	3840
1987	3842
1988	3843
1989	3845
1990	3846
1991	3848
1992	3849
1993	3850
1994	3851
1995	3852
1996	3853
1997	3854
1998	3855
1999	3856
2000	3857
2001	3858
2002	167691
2003	3860
2004	3861
2005	3866
2006	3868
2007	3872
2008	3875
2009	3880
2010	3881
2011	3884
2012	3885
2013	3886
2014	3887
2015	3888
2016	3889
2017	3891
2018	3892
2019	3895
2020	3897
2021	3898
2022	3903
2023	3906
2024	3911
2025	3912
2026	3913
2027	3914
2028	3915
2029	3916
2030	200523
2031	3918
2032	3920
2033	3921
2034	3925
2035	3927
2036	3929
2037	3930
2038	3931
2039	3932
2040	3933
2041	3934
2042	3936
2043	3937
2044	3938
2045	3939
2046	3945
2047	3948
2048	3949
2049	200558
2050	3952
2051	3953
2052	3954
2053	3955
2054	3956
2055	3957
2056	3958
2057	3959
2058	3960
2059	3963
2060	3964
2061	3965
2062	200576
2063	3973
2064	3975
2065	3976
2066	3977
2067	3980
2068	3981
2069	3982
2070	3983
2071	3984
2072	3985
2073	3987
2074	3988
2075	3990
2076	3992
2077	3993
2078	3995
2079	3996
2080	3998
2081	167838
2082	4000
2083	4001
2084	4004
2085	4005
2086	4007
2087	4008
2088	4010
2089	4012
2090	4013
2091	4014
2092	4015
2093	4016
2094	4017
2095	4018
2096	4023
2097	4026
2098	4029
2099	4033
2100	4034
2101	4035
2102	4036
2103	4038
2104	4040
2105	135112
2106	135114
2107	4043
2108	4041
2109	4045
2110	4046
2111	4047
2112	4049
2113	4052
2114	4053
2115	4054
2116	4055
2117	4056
2118	4057
2119	4058
2120	4059
2121	4060
2122	4061
2123	4063
2124	135138
2125	4067
2126	4068
2127	4069
2128	4070
2129	4071
2130	4074
2131	4076
2132	4077
2133	4082
2134	4084
2135	4085
2136	4086
2137	4087
2138	4088
2139	4089
2140	4090
2141	4091
2142	4092
2143	4093
2144	4094
2145	4097
2146	4099
2147	4100
2148	4101
2149	4102
2150	4103
2151	4105
2152	4109
2153	4110
2154	4115
2155	4116
2156	4117
2157	4118
2158	200728
2159	4121
2160	4122
2161	4124
2162	4125
2163	200734
2164	4128
2165	4129
2166	4130
2167	4133
2168	4134
2169	4137
2170	4139
2171	4140
2172	4141
2173	4142
2174	4144
2175	4145
2176	4146
2177	4147
2178	4148
2179	4149
2180	4150
2181	4151
2182	4152
2183	4153
2184	4154
2185	4155
2186	135228
2187	200765
2188	4162
2189	4163
2190	4166
2191	4168
2192	4170
2193	4171
2194	4172
2195	4173
2196	4174
2197	4175
2198	4176
2199	135250
2200	4179
2201	4184
2202	4188
2203	4189
2204	4190
2205	4191
2206	4192
2207	4193
2208	4194
2209	4199
2210	4200
2211	4201
2212	4204
2213	4205
2214	4208
2215	4209
2216	4211
2217	4212
2218	4214
2219	4215
2220	4216
2221	4217
2222	4218
2223	4221
2224	4222
2225	4223
2226	4224
2227	4225
2228	135293
2229	135295
2230	4232
2231	4233
2232	4234
2233	4236
2234	4237
2235	4238
2236	200845
2237	4241
2238	4242
2239	4250
2240	168090
2241	4253
2242	4255
2243	4257
2244	4259
2245	4261
2246	4281
2247	4282
2248	4284
2249	4286
2250	4287
2251	4288
2252	200895
2253	4289
2254	4291
2255	4292
2256	4293
2257	4294
2258	4296
2259	4297
2260	4298
2261	4299
2262	4300
2263	4301
2264	4302
2265	4303
2266	4306
2267	200916
2268	4311
2269	4312
2270	4313
2271	4314
2272	4316
2273	4317
2274	4318
2275	4319
2276	4321
2277	4323
2278	4324
2279	4325
2280	200931
2281	200933
2282	135398
2283	4329
2284	4330
2285	4332
2286	4336
2287	4340
2288	4342
2289	4343
2290	4350
2291	4351
2292	4352
2293	4353
2294	4354
2295	200958
2296	4356
2297	4358
2298	4360
2299	4361
2300	4363
2301	266553
2302	4430
2303	4435
2304	4436
2305	4438
2306	4439
2307	4440
2308	4477
2309	4478
2310	4485
2311	4486
2312	266629
2313	4488
2314	4495
2315	4501
2316	4507
2317	4509
2318	4512
2319	4515
2320	4522
2321	4528
2322	168374
2323	4535
2324	4542
2325	4543
2326	4544
2327	4547
2328	4548
2329	201158
2330	201161
2331	201163
2332	201164
2333	135644
2334	201181
2335	4580
2336	4582
2337	135656
2338	4589
2339	4591
2340	4593
2341	4594
2342	4595
2343	4597
2344	4598
2345	4599
2346	4601
2347	4602
2348	266747
2349	4604
2350	4605
2351	4606
2352	4608
2353	4609
2354	4610
2355	4613
2356	4615
2357	4616
2358	4619
2359	4620
2360	4621
2361	4622
2362	4624
2363	4625
2364	4626
2365	4627
2366	4628
2367	4629
2368	4632
2369	4633
2370	4634
2371	4635
2372	4636
2373	4637
2374	4638
2375	4641
2376	4642
2377	4643
2378	4644
2379	4645
2380	4646
2381	4647
2382	4649
2383	4650
2384	4651
2385	4653
2386	4654
2387	201266
2388	4659
2389	4660
2390	4665
2391	4666
2392	4668
2393	266812
2394	4670
2395	4673
2396	4674
2397	4676
2398	4677
2399	4678
2400	4680
2401	4681
2402	4683
2403	4684
2404	4685
2405	4686
2406	201292
2407	4688
2408	201294
2409	4690
2410	4691
2411	4692
2412	4689
2413	4693
2414	4695
2415	4696
2416	4697
2417	4698
2418	4700
2419	4701
2420	4702
2421	4703
2422	4704
2423	4705
2424	4706
2425	4707
2426	168544
2427	4709
2428	4710
2429	4711
2430	4712
2431	4713
2432	4715
2433	4716
2434	4719
2435	4720
2436	4722
2437	4723
2438	4724
2439	4725
2440	4726
2441	4728
2442	4729
2443	4731
2444	4733
2445	4734
2446	4735
2447	4736
2448	4738
2449	4739
2450	4741
2451	4744
2452	4745
2453	4747
2454	4750
2455	4751
2456	4753
2457	4758
2458	4759
2459	4760
2460	4763
2461	4771
2462	4772
2463	4773
2464	4774
2465	4775
2466	4776
2467	4778
2468	4780
2469	4781
2470	4782
2471	4783
2472	4784
2473	4790
2474	4791
2475	4792
2476	4793
2477	4794
2478	4795
2479	4796
2480	4798
2481	4799
2482	4800
2483	4801
2484	4802
2485	4803
2486	4804
2487	4807
2488	4809
2489	4810
2490	4811
2491	4817
2492	4818
2493	4820
2494	4824
2495	4826
2496	4830
2497	4831
2498	4832
2499	4835
2500	4836
2501	4837
2502	4839
2503	4841
2504	4842
2505	4843
2506	4846
2507	4848
2508	4849
2509	4850
2510	4851
2511	4852
2512	4853
2513	201456
2514	4856
2515	4857
2516	4860
2517	4861
2518	4862
2519	4863
2520	4864
2521	267004
2522	4867
2523	4868
2524	4869
2525	4878
2526	4880
2527	4882
2528	4884
2529	4886
2530	4889
2531	4891
2532	4893
2533	4898
2534	4899
2535	4900
2536	4904
2537	4905
2538	4907
2539	4914
2540	4915
2541	4916
2542	4919
2543	4920
2544	4921
2545	4922
2546	4924
2547	4925
2548	4926
2549	4927
2550	4928
2551	4929
2552	4931
2553	4939
2554	4940
2555	4942
2556	4946
2557	4947
2558	4951
2559	4952
2560	4953
2561	201562
2562	4956
2563	4957
2564	4967
2565	4968
2566	4969
2567	4973
2568	4976
2569	4978
2570	136051
2571	4982
2572	4985
2573	4986
2574	201595
2575	4988
2576	4991
2577	4994
2578	4998
2579	4999
2580	5000
2581	5001
2582	5002
2583	5004
2584	5005
2585	5007
2586	5008
