238
600
1120
173
412
145
196
644
1045
769
1944
1593
13
572
2124
1536
695
266
1195
182
400
1919
655
1697
395
1507
1989
1840
1017
1970
1309
932
399
622
1266
1900
1342
333
1729
1111
195
1343
143
654
1416
1094
1445
46
240
1373
372
1340
1765
1308
1731
646
35
18
479
1964
591
692
2072
1316
744
1394
645
1705
1788
1471
1686
1724
1442
1382
582
1837
260
915
841
1862
2104
897
1842
33
176
164
1825
19
757
642
382
1207
520
2080
1879
1977
2091
684
1761
1772
641
2171
1112
37
796
242
94
871
1515
997
190
1079
105
1494
1050
1041
1250
2009
1793
1235
206
1554
973
675
1180
1293
1850
1397
705
1441
1100
1941
504
1319
1389
1979
2133
1531
422
38
1865
1216
895
702
332
376
1126
1057
153
518
109
2074
1227
2090
2000
201
698
188
1939
1504
283
902
852
272
158
1990
250
1707
306
1327
1010
754
1925
1553
978
420
836
596
2031
100
1566
710
274
1982
1481
139
384
950
1940
1457
1675
497
1363
2172
137
1330
71
1688
1158
230
2075
954
1556
1936
1609
1465
469
1249
1141
144
1530
1893
2155
1743
298
1105
99
703
1987
2176
2008
480
1133
1301
815
1296
567
1928
1282
1773
1694
797
1621
602
1978
738
1223
1474
355
575
52
1673
1482
1213
573
1589
853
704
2163
102
937
17
1972
656
2111
377
1163
311
588
1512
1300
1950
239
1020
1096
1588
339
390
971
1572
735
470
352
1424
207
1004
193
1676
844
1101
492
2042
2152
487
713
221
426
833
1662
893
63
2085
752
999
1651
834
489
1366
1448
578
64
507
1291
990
1408
360
1462
1903
2087
617
359
1503
1311
1385
1995
1203
257
1333
1278
1636
231
1942
186
2066
346
361
991
1432
1896
12
1674
1648
1381
712
1520
794
1337
652
649
539
95
1176
756
921
1488
1905
1254
29
48
1089
1399
233
623
259
643
1182
592
2153
2146
85
1164
407
1215
1937
10
653
375
1499
1968
142
1909
345
2173
1897
2060
725
1630
1576
1186
1398
1733
2102
1908
1826
1667
1806
1325
1294
1367
2056
1092
604
1257
1889
1099
453
503
1347
334
319
301
1562
1197
952
284
534
1044
2016
108
1060
1304
1417
91
1268
244
1557
1312
47
944
1951
519
816
322
290
1815
626
228
413
1458
112
963
1201
549
483
151
368
633
755
1237
884
103
1881
1612
560
210
123
2033
1229
2022
538
1915
2023
1239
1807
232
318
25
1058
2151
41
1510
1483
2032
485
2081
737
807
484
1240
1196
1882
161
995
1405
969
59
612
1173
2135
1712
1698
685
1973
544
381
521
680
926
1103
1770
1641
451
81
1271
124
1577
2123
732
475
2150
24
1147
1527
2069
1307
857
2103
3
1963
546
1495
547
550
482
981
552
808
1410
765
1643
1914
1043
286
160
708
1068
1127
1834
880
1344
1019
131
1171
912
2141
903
1719
729
993
1009
2125
220
1873
1489
111
1490
0
1639
179
177
2064
2065
171
864
1620
1592
1563
970
1519
1506
74
1439
2140
1412
813
772
758
616
1251
1974
2162
53
291
2143
1348
1709
716
1691
358
651
2012
619
505
1042
1606
133
679
320
947
477
2058
174
889
2118
2119
474
473
911
181
1594
917
187
627
432
1537
1887
1523
1511
60
1023
159
1024
149
141
618
135
1747
1095
2098
1403
1102
106
1386
577
1132
563
1154
448
1787
1356
818
299
994
293
1269
989
1603
1810
1794
1274
1983
246
1352
1351
227
1285
741
223
734
733
2018
662
1595
1263
1487
1354
1843
321
1695
16
1642
1831
2039
302
11
823
1338
2062
1923
331
309
1168
1475
1922
253
1476
1016
913
2170
2167
924
1808
1809
465
1435
457
1431
927
929
931
467
1803
1434
2156
2157
1202
907
1437
449
445
442
1820
439
1822
436
434
1832
424
934
418
416
393
1855
396
1524
316
576
314
1924
802
1926
308
1927
581
987
1931
988
1933
300
800
1935
296
295
289
589
2154
2148
1885
409
408
405
398
901
1845
1406
1848
1849
383
379
1400
1856
1857
370
1393
1392
1868
2134
2145
838
842
846
414
856
865
875
877
879
883
356
1869
1870
353
1872
1388
1874
348
1876
2129
2131
1777
1781
1135
672
1776
146
548
1529
1281
217
1997
1996
731
203
1286
1003
832
1002
208
2117
2128
2011
1884
782
189
1384
783
536
184
183
1005
1783
1877
1540
827
1886
1272
1273
326
1275
1656
169
170
1542
2024
516
515
513
1701
1702
508
706
1714
694
199
1721
486
1726
1988
721
1730
155
748
1368
668
1013
136
511
2055
2054
1361
1228
1552
2050
1551
1231
1360
1359
1358
1236
1455
285
2084
2088
1370
110
2076
273
1210
1558
1206
120
122
771
770
660
767
665
1456
2067
2078
1022
1336
1894
1739
14
723
1114
2038
1971
1121
574
104
471
458
1199
1736
1241
1246
1720
639
1567
1565
1742
1957
1965
1904
1331
75
1167
247
607
77
252
1151
1665
786
1054
524
525
1139
1040
615
1571
1568
1792
1798
1763
1748
1253
1314
1124
21
1247
1074
1619
1129
1605
1496
1
1461
1093
1492
556
